State,Politics,Consumer,units,Month,Cost,PercentWind,PercentSolar
Vermont,Blue,commercial,cents per kilowatthour,Jan,18.36,0.094017094,0.034188034
Vermont,Blue,commercial,cents per kilowatthour,Feb,18.25,0.135964912,0.061403509
Vermont,Blue,commercial,cents per kilowatthour,Mar,18.82,0.164609053,0.069958848
Vermont,Blue,commercial,cents per kilowatthour,Apr,18.66,0.160550459,0.096330275
Vermont,Blue,commercial,cents per kilowatthour,May,18.76,0.120772947,0.120772947
Vermont,Blue,commercial,cents per kilowatthour,Jun,18.89,0.14213198,0.126903553
Vermont,Blue,commercial,cents per kilowatthour,Jul,18.41,0.095744681,0.138297872
Vermont,Blue,commercial,cents per kilowatthour,Aug,18.21,0.114832536,0.114832536
Vermont,Blue,commercial,cents per kilowatthour,Sep,19.2,0.109452736,0.109452736
Vermont,Blue,commercial,cents per kilowatthour,Oct,19.56,0.192513369,0.106951872
Vermont,Blue,commercial,cents per kilowatthour,Nov,20.21,0.205882353,0.058823529
Vermont,Blue,commercial,cents per kilowatthour,Dec,19.58,0.147465438,0.041474654
Vermont,Blue,industrial,cents per kilowatthour,Jan,11.57,0.094017094,0.034188034
Vermont,Blue,industrial,cents per kilowatthour,Feb,11.85,0.135964912,0.061403509
Vermont,Blue,industrial,cents per kilowatthour,Mar,11.72,0.164609053,0.069958848
Vermont,Blue,industrial,cents per kilowatthour,Apr,11.32,0.160550459,0.096330275
Vermont,Blue,industrial,cents per kilowatthour,May,11.15,0.120772947,0.120772947
Vermont,Blue,industrial,cents per kilowatthour,Jun,11.77,0.14213198,0.126903553
Vermont,Blue,industrial,cents per kilowatthour,Jul,11.45,0.095744681,0.138297872
Vermont,Blue,industrial,cents per kilowatthour,Aug,11.59,0.114832536,0.114832536
Vermont,Blue,industrial,cents per kilowatthour,Sep,11.84,0.109452736,0.109452736
Vermont,Blue,industrial,cents per kilowatthour,Oct,11.6,0.192513369,0.106951872
Vermont,Blue,industrial,cents per kilowatthour,Nov,12.33,0.205882353,0.058823529
Vermont,Blue,industrial,cents per kilowatthour,Dec,12.08,0.147465438,0.041474654
Vermont,Blue,residential,cents per kilowatthour,Jan,21.14,0.094017094,0.034188034
Vermont,Blue,residential,cents per kilowatthour,Feb,21.28,0.135964912,0.061403509
Vermont,Blue,residential,cents per kilowatthour,Mar,21.77,0.164609053,0.069958848
Vermont,Blue,residential,cents per kilowatthour,Apr,21.9,0.160550459,0.096330275
Vermont,Blue,residential,cents per kilowatthour,May,22.36,0.120772947,0.120772947
Vermont,Blue,residential,cents per kilowatthour,Jun,21.98,0.14213198,0.126903553
Vermont,Blue,residential,cents per kilowatthour,Jul,21.32,0.095744681,0.138297872
Vermont,Blue,residential,cents per kilowatthour,Aug,21.48,0.114832536,0.114832536
Vermont,Blue,residential,cents per kilowatthour,Sep,22.7,0.109452736,0.109452736
Vermont,Blue,residential,cents per kilowatthour,Oct,23.27,0.192513369,0.106951872
Vermont,Blue,residential,cents per kilowatthour,Nov,25.41,0.205882353,0.058823529
Vermont,Blue,residential,cents per kilowatthour,Dec,22.29,0.147465438,0.041474654
Virginia,Blue,all sectors,cents per kilowatthour,Jan,11.01,0.000547585,0.031978973
Virginia,Blue,all sectors,cents per kilowatthour,Feb,10.65,0.000574977,0.048068077
Virginia,Blue,all sectors,cents per kilowatthour,Mar,10.74,0.000758821,0.066649804
Virginia,Blue,all sectors,cents per kilowatthour,Apr,10.73,0.000819941,0.101836668
Virginia,Blue,all sectors,cents per kilowatthour,May,11,0.000622762,0.106803674
Virginia,Blue,all sectors,cents per kilowatthour,Jun,11.23,0.000328048,0.096883543
Virginia,Blue,all sectors,cents per kilowatthour,Jul,10.84,0.000392003,0.075558604
Virginia,Blue,all sectors,cents per kilowatthour,Aug,10.31,0.000196676,0.076310355
Virginia,Blue,all sectors,cents per kilowatthour,Sep,10.72,0.000451824,0.06393313
Virginia,Blue,all sectors,cents per kilowatthour,Oct,10.7,0.000407111,0.090378613
Virginia,Blue,all sectors,cents per kilowatthour,Nov,10.37,0.000599341,0.062930776
Virginia,Blue,all sectors,cents per kilowatthour,Dec,11.09,0.000610724,0.048857946
Virginia,Blue,commercial,cents per kilowatthour,Jan,9.41,0.000547585,0.031978973
Virginia,Blue,commercial,cents per kilowatthour,Feb,8.86,0.000574977,0.048068077
Virginia,Blue,commercial,cents per kilowatthour,Mar,8.92,0.000758821,0.066649804
Virginia,Blue,commercial,cents per kilowatthour,Apr,9.13,0.000819941,0.101836668
Virginia,Blue,commercial,cents per kilowatthour,May,9.33,0.000622762,0.106803674
Virginia,Blue,commercial,cents per kilowatthour,Jun,9.23,0.000328048,0.096883543
Virginia,Blue,commercial,cents per kilowatthour,Jul,8.88,0.000392003,0.075558604
Virginia,Blue,commercial,cents per kilowatthour,Aug,8.26,0.000196676,0.076310355
Virginia,Blue,commercial,cents per kilowatthour,Sep,8.74,0.000451824,0.06393313
Virginia,Blue,commercial,cents per kilowatthour,Oct,9.02,0.000407111,0.090378613
Virginia,Blue,commercial,cents per kilowatthour,Nov,8.47,0.000599341,0.062930776
Virginia,Blue,commercial,cents per kilowatthour,Dec,9.05,0.000610724,0.048857946
Virginia,Blue,industrial,cents per kilowatthour,Jan,8.74,0.000547585,0.031978973
Virginia,Blue,industrial,cents per kilowatthour,Feb,8.68,0.000574977,0.048068077
Virginia,Blue,industrial,cents per kilowatthour,Mar,8.79,0.000758821,0.066649804
Virginia,Blue,industrial,cents per kilowatthour,Apr,8.95,0.000819941,0.101836668
Virginia,Blue,industrial,cents per kilowatthour,May,9.08,0.000622762,0.106803674
Virginia,Blue,industrial,cents per kilowatthour,Jun,8.86,0.000328048,0.096883543
Virginia,Blue,industrial,cents per kilowatthour,Jul,8.78,0.000392003,0.075558604
Virginia,Blue,industrial,cents per kilowatthour,Aug,8.39,0.000196676,0.076310355
Virginia,Blue,industrial,cents per kilowatthour,Sep,8.74,0.000451824,0.06393313
Virginia,Blue,industrial,cents per kilowatthour,Oct,9.35,0.000407111,0.090378613
Virginia,Blue,industrial,cents per kilowatthour,Nov,8.41,0.000599341,0.062930776
Virginia,Blue,industrial,cents per kilowatthour,Dec,8.62,0.000610724,0.048857946
Virginia,Blue,residential,cents per kilowatthour,Jan,13.44,0.000547585,0.031978973
Virginia,Blue,residential,cents per kilowatthour,Feb,13.92,0.000574977,0.048068077
Virginia,Blue,residential,cents per kilowatthour,Mar,14.66,0.000758821,0.066649804
Virginia,Blue,residential,cents per kilowatthour,Apr,14.91,0.000819941,0.101836668
Virginia,Blue,residential,cents per kilowatthour,May,14.95,0.000622762,0.106803674
Virginia,Blue,residential,cents per kilowatthour,Jun,15.25,0.000328048,0.096883543
Virginia,Blue,residential,cents per kilowatthour,Jul,14.31,0.000392003,0.075558604
Virginia,Blue,residential,cents per kilowatthour,Aug,14.32,0.000196676,0.076310355
Virginia,Blue,residential,cents per kilowatthour,Sep,15.42,0.000451824,0.06393313
Virginia,Blue,residential,cents per kilowatthour,Oct,14.96,0.000407111,0.090378613
Virginia,Blue,residential,cents per kilowatthour,Nov,14.86,0.000599341,0.062930776
Virginia,Blue,residential,cents per kilowatthour,Dec,14.46,0.000610724,0.048857946
Washington,Blue,all sectors,cents per kilowatthour,Jan,10.01,0.072313815,0.001250711
Washington,Blue,all sectors,cents per kilowatthour,Feb,10.1,0.092590231,0.002295626
Washington,Blue,all sectors,cents per kilowatthour,Mar,10.13,0.096516946,0.004573707
Washington,Blue,all sectors,cents per kilowatthour,Apr,10.04,0.128843537,0.005986395
Washington,Blue,all sectors,cents per kilowatthour,May,10.04,0.105562579,0.006826802
Washington,Blue,all sectors,cents per kilowatthour,Jun,10.04,0.081423195,0.006614209
Washington,Blue,all sectors,cents per kilowatthour,Jul,10.09,0.048038918,0.005574136
Washington,Blue,all sectors,cents per kilowatthour,Aug,10.15,0.05527582,0.006042296
Washington,Blue,all sectors,cents per kilowatthour,Sep,10.1,0.081305552,0.006265482
Washington,Blue,all sectors,cents per kilowatthour,Oct,10.47,0.101283679,0.004514036
Washington,Blue,all sectors,cents per kilowatthour,Nov,10.48,0.090134267,0.001751313
Washington,Blue,all sectors,cents per kilowatthour,Dec,10.31,0.07867247,0.001196953
Washington,Blue,commercial,cents per kilowatthour,Jan,10.34,0.072313815,0.001250711
Washington,Blue,commercial,cents per kilowatthour,Feb,10.53,0.092590231,0.002295626
Washington,Blue,commercial,cents per kilowatthour,Mar,10.48,0.096516946,0.004573707
Washington,Blue,commercial,cents per kilowatthour,Apr,10.37,0.128843537,0.005986395
Washington,Blue,commercial,cents per kilowatthour,May,10.41,0.105562579,0.006826802
Washington,Blue,commercial,cents per kilowatthour,Jun,10.42,0.081423195,0.006614209
Washington,Blue,commercial,cents per kilowatthour,Jul,10.42,0.048038918,0.005574136
Washington,Blue,commercial,cents per kilowatthour,Aug,10.6,0.05527582,0.006042296
Washington,Blue,commercial,cents per kilowatthour,Sep,10.5,0.081305552,0.006265482
Washington,Blue,commercial,cents per kilowatthour,Oct,10.88,0.101283679,0.004514036
Washington,Blue,commercial,cents per kilowatthour,Nov,10.8,0.090134267,0.001751313
Washington,Blue,commercial,cents per kilowatthour,Dec,10.59,0.07867247,0.001196953
Washington,Blue,industrial,cents per kilowatthour,Jan,6.5,0.072313815,0.001250711
Washington,Blue,industrial,cents per kilowatthour,Feb,6.49,0.092590231,0.002295626
Washington,Blue,industrial,cents per kilowatthour,Mar,6.24,0.096516946,0.004573707
Washington,Blue,industrial,cents per kilowatthour,Apr,6.31,0.128843537,0.005986395
Washington,Blue,industrial,cents per kilowatthour,May,6.19,0.105562579,0.006826802
Washington,Blue,industrial,cents per kilowatthour,Jun,6.19,0.081423195,0.006614209
Washington,Blue,industrial,cents per kilowatthour,Jul,6.41,0.048038918,0.005574136
Washington,Blue,industrial,cents per kilowatthour,Aug,6.53,0.05527582,0.006042296
Washington,Blue,industrial,cents per kilowatthour,Sep,6.41,0.081305552,0.006265482
Washington,Blue,industrial,cents per kilowatthour,Oct,6.71,0.101283679,0.004514036
Washington,Blue,industrial,cents per kilowatthour,Nov,6.29,0.090134267,0.001751313
Washington,Blue,industrial,cents per kilowatthour,Dec,6.13,0.07867247,0.001196953
Washington,Blue,residential,cents per kilowatthour,Jan,11.07,0.072313815,0.001250711
Washington,Blue,residential,cents per kilowatthour,Feb,11.38,0.092590231,0.002295626
Washington,Blue,residential,cents per kilowatthour,Mar,11.7,0.096516946,0.004573707
Washington,Blue,residential,cents per kilowatthour,Apr,11.82,0.128843537,0.005986395
Washington,Blue,residential,cents per kilowatthour,May,12.14,0.105562579,0.006826802
Washington,Blue,residential,cents per kilowatthour,Jun,12.31,0.081423195,0.006614209
Washington,Blue,residential,cents per kilowatthour,Jul,12.04,0.048038918,0.005574136
Washington,Blue,residential,cents per kilowatthour,Aug,12.19,0.05527582,0.006042296
Washington,Blue,residential,cents per kilowatthour,Sep,12.4,0.081305552,0.006265482
Washington,Blue,residential,cents per kilowatthour,Oct,12.48,0.101283679,0.004514036
Washington,Blue,residential,cents per kilowatthour,Nov,12.37,0.090134267,0.001751313
Washington,Blue,residential,cents per kilowatthour,Dec,11.83,0.07867247,0.001196953
West Virginia,Red,all sectors,cents per kilowatthour,Jan,10.53,0.041252035,0
West Virginia,Red,all sectors,cents per kilowatthour,Feb,10.76,0.057244502,0
West Virginia,Red,all sectors,cents per kilowatthour,Mar,10.96,0.072427293,0.004474273
West Virginia,Red,all sectors,cents per kilowatthour,Apr,10.93,0.054419963,0.004778338
West Virginia,Red,all sectors,cents per kilowatthour,May,11.1,0.025995707,0.004769855
West Virginia,Red,all sectors,cents per kilowatthour,Jun,11.11,0.022908897,0.004617297
West Virginia,Red,all sectors,cents per kilowatthour,Jul,11.14,0.01859713,0.005862139
West Virginia,Red,all sectors,cents per kilowatthour,Aug,11.17,0.0146865,0.005083788
West Virginia,Red,all sectors,cents per kilowatthour,Sep,11.3,0.034305317,0.006003431
West Virginia,Red,all sectors,cents per kilowatthour,Oct,11.12,0.055066079,0.008076358
West Virginia,Red,all sectors,cents per kilowatthour,Nov,11.41,0.077676034,0.004104831
West Virginia,Red,all sectors,cents per kilowatthour,Dec,11.26,0.049400141,0.002587626
West Virginia,Red,commercial,cents per kilowatthour,Jan,10.74,0.041252035,0
West Virginia,Red,commercial,cents per kilowatthour,Feb,11.34,0.057244502,0
West Virginia,Red,commercial,cents per kilowatthour,Mar,11.42,0.072427293,0.004474273
West Virginia,Red,commercial,cents per kilowatthour,Apr,12.13,0.054419963,0.004778338
West Virginia,Red,commercial,cents per kilowatthour,May,11.84,0.025995707,0.004769855
West Virginia,Red,commercial,cents per kilowatthour,Jun,11.59,0.022908897,0.004617297
West Virginia,Red,commercial,cents per kilowatthour,Jul,11.19,0.01859713,0.005862139
West Virginia,Red,commercial,cents per kilowatthour,Aug,11.41,0.0146865,0.005083788
West Virginia,Red,commercial,cents per kilowatthour,Sep,12.28,0.034305317,0.006003431
West Virginia,Red,commercial,cents per kilowatthour,Oct,11.65,0.055066079,0.008076358
West Virginia,Red,commercial,cents per kilowatthour,Nov,12.61,0.077676034,0.004104831
West Virginia,Red,commercial,cents per kilowatthour,Dec,11.77,0.049400141,0.002587626
West Virginia,Red,industrial,cents per kilowatthour,Jan,7.25,0.041252035,0
West Virginia,Red,industrial,cents per kilowatthour,Feb,7.65,0.057244502,0
West Virginia,Red,industrial,cents per kilowatthour,Mar,7.65,0.072427293,0.004474273
West Virginia,Red,industrial,cents per kilowatthour,Apr,7.73,0.054419963,0.004778338
West Virginia,Red,industrial,cents per kilowatthour,May,7.99,0.025995707,0.004769855
West Virginia,Red,industrial,cents per kilowatthour,Jun,7.85,0.022908897,0.004617297
West Virginia,Red,industrial,cents per kilowatthour,Jul,7.74,0.01859713,0.005862139
West Virginia,Red,industrial,cents per kilowatthour,Aug,7.8,0.0146865,0.005083788
West Virginia,Red,industrial,cents per kilowatthour,Sep,8.06,0.034305317,0.006003431
West Virginia,Red,industrial,cents per kilowatthour,Oct,8.08,0.055066079,0.008076358
West Virginia,Red,industrial,cents per kilowatthour,Nov,8.02,0.077676034,0.004104831
West Virginia,Red,industrial,cents per kilowatthour,Dec,7.91,0.049400141,0.002587626
West Virginia,Red,residential,cents per kilowatthour,Jan,13.65,0.041252035,0
West Virginia,Red,residential,cents per kilowatthour,Feb,13.98,0.057244502,0
West Virginia,Red,residential,cents per kilowatthour,Mar,15.31,0.072427293,0.004474273
West Virginia,Red,residential,cents per kilowatthour,Apr,15.56,0.054419963,0.004778338
West Virginia,Red,residential,cents per kilowatthour,May,15.98,0.025995707,0.004769855
West Virginia,Red,residential,cents per kilowatthour,Jun,15.48,0.022908897,0.004617297
West Virginia,Red,residential,cents per kilowatthour,Jul,15.14,0.01859713,0.005862139
West Virginia,Red,residential,cents per kilowatthour,Aug,15.44,0.0146865,0.005083788
West Virginia,Red,residential,cents per kilowatthour,Sep,15.88,0.034305317,0.006003431
West Virginia,Red,residential,cents per kilowatthour,Oct,16.38,0.055066079,0.008076358
West Virginia,Red,residential,cents per kilowatthour,Nov,15.87,0.077676034,0.004104831
West Virginia,Red,residential,cents per kilowatthour,Dec,14.51,0.049400141,0.002587626
Wisconsin,Red,all sectors,cents per kilowatthour,Jan,12.72,0.02458493,0.012771392
Wisconsin,Red,all sectors,cents per kilowatthour,Feb,12.66,0.04014273,0.037912578
Wisconsin,Red,all sectors,cents per kilowatthour,Mar,12.43,0.04613541,0.044337927
Wisconsin,Red,all sectors,cents per kilowatthour,Apr,12.33,0.057834899,0.064013841
Wisconsin,Red,all sectors,cents per kilowatthour,May,12.63,0.031042561,0.062280359
Wisconsin,Red,all sectors,cents per kilowatthour,Jun,13.12,0.02679979,0.058328954
Wisconsin,Red,all sectors,cents per kilowatthour,Jul,13.54,0.010240497,0.060201707
Wisconsin,Red,all sectors,cents per kilowatthour,Aug,13.39,0.013689908,0.05762496
Wisconsin,Red,all sectors,cents per kilowatthour,Sep,13.16,0.020077362,0.059679499
Wisconsin,Red,all sectors,cents per kilowatthour,Oct,12.03,0.050479084,0.064267352
Wisconsin,Red,all sectors,cents per kilowatthour,Nov,12.19,0.03995108,0.020790868
Wisconsin,Red,all sectors,cents per kilowatthour,Dec,12.17,0.030624264,0.016489988
Wisconsin,Red,commercial,cents per kilowatthour,Jan,12.45,0.02458493,0.012771392
Wisconsin,Red,commercial,cents per kilowatthour,Feb,12.69,0.04014273,0.037912578
Wisconsin,Red,commercial,cents per kilowatthour,Mar,12.61,0.04613541,0.044337927
Wisconsin,Red,commercial,cents per kilowatthour,Apr,12.41,0.057834899,0.064013841
Wisconsin,Red,commercial,cents per kilowatthour,May,12.74,0.031042561,0.062280359
Wisconsin,Red,commercial,cents per kilowatthour,Jun,12.9,0.02679979,0.058328954
Wisconsin,Red,commercial,cents per kilowatthour,Jul,13.27,0.010240497,0.060201707
Wisconsin,Red,commercial,cents per kilowatthour,Aug,13.13,0.013689908,0.05762496
Wisconsin,Red,commercial,cents per kilowatthour,Sep,13.1,0.020077362,0.059679499
Wisconsin,Red,commercial,cents per kilowatthour,Oct,12.23,0.050479084,0.064267352
Wisconsin,Red,commercial,cents per kilowatthour,Nov,12.33,0.03995108,0.020790868
Wisconsin,Red,commercial,cents per kilowatthour,Dec,11.76,0.030624264,0.016489988
Wisconsin,Red,industrial,cents per kilowatthour,Jan,8.55,0.02458493,0.012771392
Wisconsin,Red,industrial,cents per kilowatthour,Feb,8.43,0.04014273,0.037912578
Wisconsin,Red,industrial,cents per kilowatthour,Mar,8.01,0.04613541,0.044337927
Wisconsin,Red,industrial,cents per kilowatthour,Apr,8.15,0.057834899,0.064013841
Wisconsin,Red,industrial,cents per kilowatthour,May,8.38,0.031042561,0.062280359
Wisconsin,Red,industrial,cents per kilowatthour,Jun,8.96,0.02679979,0.058328954
Wisconsin,Red,industrial,cents per kilowatthour,Jul,9.48,0.010240497,0.060201707
Wisconsin,Red,industrial,cents per kilowatthour,Aug,9.33,0.013689908,0.05762496
Wisconsin,Red,industrial,cents per kilowatthour,Sep,9.1,0.020077362,0.059679499
Wisconsin,Red,industrial,cents per kilowatthour,Oct,7.84,0.050479084,0.064267352
Wisconsin,Red,industrial,cents per kilowatthour,Nov,7.83,0.03995108,0.020790868
